HOVEDSKOLE_INST;INST_NR;INST_NAVN;ENHEDSART;INST_ADR;POSTNR;POSTDISTRIKT;TLF_NR;E_MAIL;WEB_ADR;INST_TYPE_NR;INST_TYPE_NAVN;INST_TYPE_GRUPPE;UNDERV_NIV;INST_LEDER;CVR_NR;KOMMUNE_NR;ADM_KOMMUNE_NAVN;BEL_KOMMUNE;BEL_KOMMUNE_NAVN;BEL_REGION;REGION_NAVN;EJER_KODE;EJERKODE_NAVN;P_NR;VEJKODE;GEO_BREDDE_GRAD;GEO_LAENGDE_GRAD
;157008;Ordrup Skole;Institution uden enheder;Grønnevænge 16;2920;Charlottenlund;3998 5959;ordrup.skole@gentofte.dk;www.ordrupskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Anne Bergstein;19438414;157;Gentofte Kommune;157;Gentofte Kommune;1084;Region Hovedstaden;2;Kommunale;1003262601;0300;55,75734999;12,57304982
;157009;Skovgårdsskolen;Institution uden enheder;Skovgårdsvej 56;2920;Charlottenlund;3998 5200;skovgaardsskolen@gentofte.dk;www.skovgaardsskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Jan Eirik Olsen;19438414;157;Gentofte Kommune;157;Gentofte Kommune;1084;Region Hovedstaden;2;Kommunale;1003262935;0720;55,76610303;12,56904485
;157010;Skovshoved Skole;Institution uden enheder;Korsgårdsvej 1;2920;Charlottenlund;3964 0979;skovshoved.skole@gentofte.dk;www.skovshovedskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Kenneth Brandt;19438414;157;Gentofte Kommune;157;Gentofte Kommune;1084;Region Hovedstaden;2;Kommunale;1003262728;0480;55,76215741;12,59369147
;157011;Tjørnegårdsskolen;Institution uden enheder;Brogårdsvej 64;2820;Gentofte;3998 5151;tjoernegaardsskolen@gentofte.dk;www.tjoernegaard.dk;1012;Folkeskoler;Grundskoler mv.;9;Jakob Garsdal Lykke;19438414;157;Gentofte Kommune;157;Gentofte Kommune;1084;Region Hovedstaden;2;Kommunale;1003262406;0087;55,75508597;12,53047333
;157012;Tranegårdskolen;Institution uden enheder;Lindorffs Alle 5;2900;Hellerup;3998 5300;tranegaardskolen@gentofte.dk;www.tranegaard.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Peter Gersvang Nielsen;19438414;157;Gentofte Kommune;157;Gentofte Kommune;1084;Region Hovedstaden;2;Kommunale;1003262777;0515;;
;157047;Hellerup Skole;Institution uden enheder;Dessaus Boulevard 10;2900;Hellerup;3998 5250;hellerup.skole@gentofte.dk;www.hellerupskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Lasse Reichstein;19438414;157;Gentofte Kommune;157;Gentofte Kommune;1084;Region Hovedstaden;2;Kommunale;1009694796;0143;55,72366495;12,58101755
;159001;Bagsværd Skole;Institution uden enheder;Bagsværd Hovedgade 62;2880;Bagsværd;3957 3100;bagsvaerd@gladsaxe.dk;www.bagsvaerd-sk.dk;1012;Folkeskoler;Grundskoler mv.;9;Merete B Hytting;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003263566;39;55,75882718;12,46076139
;159002;Buddinge Skole;Institution uden enheder;Kildebakkegårds Allé 155,;2860;Søborg;3957 6777;buddinge@gladsaxe.dk;www.buddingeskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Trine Bjerg;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003263980;0404;55,74144477;12,50398515
;159004;Enghavegård Skole;Institution uden enheder;Mørkhøj Parkalle 3;2860;Søborg;3957 3500;enghavegaard@gladsaxe.dk;www.enghavegaard.dk;1012;Folkeskoler;Grundskoler mv.;9;Kristoffer Almer Færkel;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003264197;0596;55,72409869;12,47807962
;159005;Gladsaxe Skole;Institution uden enheder;Gladsaxe Møllevej 127;2860;Søborg;3957 6739;gladsaxe.skole@gladsaxe.dk;www.gladsaxeskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Camilla Hoffmann;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003263761;211;55,74521598;12,47188709
;159006;Grønnemose Skole;Institution uden enheder;Skolesvinget 10;2860;Søborg;3969 5711;groennemose@gladsaxe.dk;www.groennemose.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Irene Holmquist;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003264380;0752;55,72780273;12,49668171
;159008;Mørkhøj Skole;Institution uden enheder;Ilbjerg Allé 25;2860;Søborg;3957 6700;morkhoj@gladsaxe.dk;www.morkhoj-skole.dk;1012;Folkeskoler;Grundskoler mv.;9;Kirsten Frølich Brønd;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003263955;0357;55,72383376;12,46924525
;159009;Stengård Skole;Institution uden enheder;Triumfvej 1;2800;Kgs. Lyngby;3957 3700;stengaard@gladsaxe.dk;www.stengaard.dk;1012;Folkeskoler;Grundskoler mv.;9;Claus Møller;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003264574;0902;55,75704674;12,47499438
;159010;Søborg Skole;Institution uden enheder;Frødings Allé 1;2860;Søborg;3957 6880;soeborg@gladsaxe.dk;www.soeborgskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Johan Rønne;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003263712;0195;55,73470496;12,51200622
;159012;Vadgård Skole;Institution uden enheder;Kong Hans Allé 32;2860;Søborg;3957 6515;vadgaard@gladsaxe.dk;www.vadgaardskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Ole Hovmand;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003264100;0437;55,75063745;12,48873134
;159013;Skovbrynet skole;Institution uden enheder;Værebrovej 156;2880;Bagsværd;3957 6565;skovbrynet.skole@gladsaxe.dk;skovbrynet.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Signe Arnholt Haugaard;62761113;159;Gladsaxe Kommune;159;Gladsaxe Kommune;1084;Region Hovedstaden;2;Kommunale;1003264756;0971;55,75815691;12,43201189
;161006;Hospitalsskolen , Børne og Ungdomspsykiatrisk Center;Institution uden enheder;Nordstjernevej 9A & 9E;2600;Glostrup;3864 0490;hospitalsskolerne@glostrup.dk;www.hospitalsskolen.skoleporten.dk/sp;1012;Folkeskoler;Grundskoler mv.;10;Lisa Levin;65120119;161;Glostrup Kommune;161;Glostrup Kommune;1084;Region Hovedstaden;2;Kommunale;1017700517;0349;55,67176399;12,39277035
;163001;Lindehøjskolen;Institution uden enheder;Borgerdiget 105;2730;Herlev;4452 5555;lindehoejskolen@herlev.dk;www.lindehoejskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Ethan Jordan;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale;1003265454;0590;55,73254533;12,42506221
;163004;Herlev byskole;Institution uden enheder;Engskolevej 1;2730;Herlev;4452 5626;herlevbyskole@herlev.dk;www.engskolen-herlev.dk;1012;Folkeskoler;Grundskoler mv.;9;Hanne Hansen;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale;1003265570;1624;55,72318636;12,43158567
;163006;Kildegårdskolen;Institution uden enheder;Dildhaven 40;2730;Herlev;4452 5550;kildegaardskolen@herlev.dk;www.kildegaardskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Lena Viftrup;63640719;163;Herlev Kommune;163;Herlev Kommune;1084;Region Hovedstaden;2;Kommunale;1003265491;0995;55,7423526;12,42527441
;165001;Egelundskolen;Institution uden enheder;Egelundsvej 8;2620;Albertslund;4364 7350;egelundskolen@albertslund.dk;aula.egelundskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Flemming Hartmann;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale;1003266346;0078;55,66943335;12,32888889
;165019;Herstedøster Skole;Institution uden enheder;Trippendalsvej 2;2620;Albertslund;4368 7300;herstedosterskole@albertslund.dk;herstedosterskole.skoleporten.dk/sp;1012;Folkeskoler;Grundskoler mv.;9;Birgitte Pilgaard;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale;1003267123;0537;55,67541763;12,36422502
;165020;Herstedvester Skole;Institution uden enheder;Herstedvestervej 44;2620;Albertslund;4368 7340;herstedvesterskole@albertslund.dk;;1012;Folkeskoler;Grundskoler mv.;9;Ulla Olin;66137112;165;Albertslund Kommune;165;Albertslund Kommune;1084;Region Hovedstaden;2;Kommunale;1003266590;0190;55,66951797;12,34069432
;167001;Dansborgskolen;Institution uden enheder;Sollentuna Allé 6;2650;Hvidovre;7242 1990;dansborg@hvidovre.dk;www.dansborgskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv.;9;Anne Marie Andersen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003268222;7437;55,63091614;12,48379236
;167002;Gungehusskolen;Institution uden enheder;Høvedstensvej 35;2650;Hvidovre;3678 5495;gungehus@hvidovre.dk;gungehusskolen.skoleporten.dk;1012;Folkeskoler;Grundskoler mv.;10;Ole Møller Laursen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003267925;4151;55,64331138;12,46812068
;167003;Holmegårdsskolen;Institution uden enheder;Plovheldvej 8A;2650;Hvidovre;6190 3500;Holmegaardsskolen@hvidovre.dk;www.holmegaards-skolen.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Stine Lindgren;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003268167;6481;55,66195314;12,47052361
;167004;Langhøjskolen;Institution uden enheder;Hvidovre Strandvej 70a;2650;Hvidovre;3678 9970;langhojskolen@hvidovre.dk;www.langhoejskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv.;9;Henrik Wilhelmsen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003267676;3853;55,62045426;12,49063122
;167005;Præstemoseskolen;Institution uden enheder;M Bechs Allé 122;2650;Hvidovre;7228 2812;praestemoseskolen@hvidovre.dk;www.praestemoseskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv.;10;Thomas Duelund Gravsen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003268076;5585;55,65451168;12,46651775
;167006;Risbjergskolen;Institution uden enheder;Risbjergvej 10;2650;Hvidovre;3678 3997;Risbjergskolen@hvidovre.dk;www.risbjergskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv.;10;Lis Apitz, konst.;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003268180;6750;55,64074705;12,48730039
;167008;Engstrandskolen;Institution uden enheder;Hvidovrevej 440;2650;Hvidovre;3649 6511;engstrandskolen@hvidovre.dk;;1012;Folkeskoler;Grundskoler mv.;10;Morten Toft;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003267834;4032;55,6266036;12,48158165
;167009;Avedøre Skole;Institution uden enheder;Frydenhøjstien 2;2650;Hvidovre;2277 1266;avedore@hvidovre.dk;www.avedoereskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Sille Sine Bruun Madsen;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003267573;2688;55,6327326;12,45608547
;167011;Frydenhøjskolen;Institution uden enheder;Egevolden 106;2650;Hvidovre;3679 8040;Frydenhoejskolen@hvidovre.dk;www.frydenhoejskolen.hvidovre.dk;1012;Folkeskoler;Grundskoler mv.;10;Gerhard Grubb Waaentz;55606617;167;Hvidovre Kommune;167;Hvidovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003267524;1941;55,62618833;12,46404136
;169001;Fløng Skole;Institution uden enheder;Fløng Byvej 24;2640;Hedehusene;4335 2250;floengskole@htk.dk;www.floengskole.aula.dk;1012;Folkeskoler;Grundskoler mv.;9;Morten Visti Motet;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1003268775;1678;55,66187143;12,17850308
;169006;Reerslev Skole;Institution uden enheder;Tingstedvej 40;2640;Hedehusene;4335 2240;reerslevskole@htk.dk;www.reerslev.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;6;Anette Ahrenst;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1003269394;8364;55,61973016;12,18648436
;169007;Borgerskolen;Institution uden enheder;Magdavænget 4;2630;Taastrup;4335 2160;borgerskolen@htk.dk;www.borgerskolen.htk.dk;1012;Folkeskoler;Grundskoler mv.;9;Anja Linette Møller;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1003269102;4818;55,64470442;12,29832537
;169008;Mølleholmskolen;Institution uden enheder;Mølleholmen 20;2630;Taastrup;4335 2300;moelleholmskolen@htk.dk;www.moelleholmskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Per Hovmand;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1003269151;5197;55,64280026;12,32226902
;169010;Sengeløse Skole;Institution uden enheder;Spangåvej 10;2630;Taastrup;4335 2320;sglskole@htk.dk;www.sengeloese.skoleporten.dk;1012;Folkeskoler;Grundskoler mv.;9;Thomas Svenne Langkjær;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1003269369;7433;55,68133356;12,24715045
;169019;Torstorp Skole;Institution uden enheder;Torstorpvej 1;2630;Taastrup;4335 2370;Torstorpskole@htk.dk;www.torstorpskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Sidsel Løhndorf Morving;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1003269539;8600;55,63852923;12,27403766
;169021;LINIE10;Institution uden enheder;Parkvej 76B;2630;Taastrup;4335 3880;Linie10@htk.dk;www.Linie10.dk;1012;Folkeskoler;Grundskoler mv.;10;Allan Kierkegaard;19501817;169;Høje-Taastrup Kommune;169;Høje-Taastrup Kommune;1084;Region Hovedstaden;2;Kommunale;1009704228;5738;;
;173002;Engelsborgskolen;Institution uden enheder;Engelsborgvej 66;2800;Kgs. Lyngby;4528 4000;engelsborg@ltk.dk;www.engelsborgskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Bettina Kallenbach;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270251;0200;55,76588586;12,49151946
;173003;Fuglsanggårdsskolen;Institution uden enheder;Askevænget 10;2830;Virum;4528 4090;fuglsanggaard@ltk.dk;www.fuglsanggaardsskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Mette Lund Thomsen;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270019;0032;55,79309167;12,47906506
;173004;Hummeltofteskolen;Institution uden enheder;Grønnevej 218;2830;Virum;4528 4200;hummeltofte@ltk.dk;www.hummeltofteskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Dorte Wilms;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270354;0302;55,78580797;12,47442746
;173005;Kongevejens Skole;Institution uden enheder;Kongsvænget 10;2830;Virum;4528 4130;kongevej@ltk.dk;www.kongevejensskole.dk;1012;Folkeskoler;Grundskoler mv.;10;Susanne Carlsen;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270561;0460;55,79050912;12,49302405
;173006;Lindegårdsskolen;Institution uden enheder;Lyngbygårdsvej 37;2800;Kgs. Lyngby;4528 4050;lindegaard@ltk.dk;www.lindegaardsskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Morten Kristiansen;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270676;0534;55,77566664;12,50966524
;173007;Lundtofte Skole;Institution uden enheder;Nøjsomhedsvej 1;2800;Kgs. Lyngby;4528 4220;lundtofte@ltk.dk;www.lundtofteskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Lene Hjorth;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270809;0624;55,79675052;12,52227256
;173008;Taarbæk Skole;Institution uden enheder;Taarbæk Strandvej 96;2930;Klampenborg;4528 4380;taarbaek@ltk.dk;www.taarbaekskole.dk;1012;Folkeskoler;Grundskoler mv.;6;Charlotte Norman Andersen;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003271143;0970;55,78707825;12,59477151
;173009;Trongårdsskolen;Institution uden enheder;Trongårdsvej 50;2800;Kgs. Lyngby;4528 4320;trongaard@ltk.dk;www.trongaardsskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Stine Arnfred;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003271027;0819;55,77812818;12,53130019
;173011;Virum Skole;Institution uden enheder;Skolebakken 9;2830;Virum;4528 4420;virum@ltk.dk;www.virumskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Gitte Rasmussen;11715311;173;Lyngby-Taarbæk Kommune;173;Lyngby-Taarbæk Kommune;1084;Region Hovedstaden;2;Kommunale;1003270962;0717;55,79038688;12,45986647
;175001;Hendriksholm Skole;Institution uden enheder;Hendriksholms Boulevard 20;2610;Rødovre;3637 8484;Hendriksholm-Skole@rk.dk;www.rk.dk/hendriksholm-skole;1012;Folkeskoler;Grundskoler mv.;9;Lars Kristensen;65307316;175;Rødovre Kommune;175;Rødovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003271386;0315;55,66969733;12,45766443
;175002;Islev Skole;Institution uden enheder;Islevbrovej 44;2610;Rødovre;3637 8200;islev-skole@rk.dk;www.rk.dk/islev-skole;1012;Folkeskoler;Grundskoler mv.;9;Jesper Petri;65307316;175;Rødovre Kommune;175;Rødovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003271453;0391;55,70512242;12,44366473
;175003;Nyager Skole;Institution uden enheder;Ejbyvej 100;2610;Rødovre;3637 8300;nyager-skole@rk.dk;www.nyagerskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Christina Vestergaard;65307316;175;Rødovre Kommune;175;Rødovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003271519;0177;55,68809721;12,44760972
;175004;Rødovre Skole;Institution uden enheder;Rødovrevej 139;2610;Rødovre;3637 8550;Roedovre-skole@rk.dk;www.roedovre-skole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Kia Juul Vilhelmsen;65307316;175;Rødovre Kommune;175;Rødovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003271696;0705;55,68237277;12,4643673
;175006;Tinderhøj Skole;Institution uden enheder;Fortvej 71;2610;Rødovre;3637 8282;tinderhoej-skole@rk.dk;www.tinderhoej-skole.skoleintra.dk;1012;Folkeskoler;Grundskoler mv.;9;Lars Rye Vadmand;65307316;175;Rødovre Kommune;175;Rødovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003271337;0227;55,69513187;12,44971354
;175007;Valhøj Skole;Institution uden enheder;Rødager Allé 102;2610;Rødovre;3637 8383;valhoj-skole@rk.dk;www.rk.dk/valhoj-skole;1012;Folkeskoler;Grundskoler mv.;10;Niels Jepsen;65307316;175;Rødovre Kommune;175;Rødovre Kommune;1084;Region Hovedstaden;2;Kommunale;1003271611;0699;55,67661415;12,45059357
;181007;Vedbæk Skole;Institution uden enheder;Henriksholms Allé 2;2950;Vedbæk;4589 3355;vedbaekskole@rudersdal.dk;www.vedbaekskole.dk;1012;Folkeskoler;Grundskoler mv.;9;Charlotte Brüchmann;29188378;230;Rudersdal Kommune;230;Rudersdal Kommune;1084;Region Hovedstaden;2;Kommunale;1003272163;0255;55,85217812;12,55987529
;181008;Skovlyskolen;Institution uden enheder;Borgm.Schneiders Vej 40;2840;Holte;4611 3170;skovlyskolen@rudersdal.dk;www.skovlyskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Karin Grüttner;29188378;230;Rudersdal Kommune;230;Rudersdal Kommune;1084;Region Hovedstaden;2;Kommunale;1003271982;0063;55,82395358;12,49043864
;181009;Trørødskolen;Institution uden enheder;Gl. Holtevej 2;2950;Vedbæk;4611 4600;troeroedskolen@rudersdal.dk;www.troeroedskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Jesper Lykkegaard;29188378;230;Rudersdal Kommune;230;Rudersdal Kommune;1084;Region Hovedstaden;2;Kommunale;1003272114;0195;55,83775567;12,52651969
;183001;Ishøj Skole;Institution uden enheder;Ishøj Bygade 74 Ishøj;2635;Ishøj;4357 4357;ishoj_skole@ishoj.dk;www.ishoj.dk;1012;Folkeskoler;Grundskoler mv.;9;Lars Halmø;11931316;183;Ishøj Kommune;183;Ishøj Kommune;1084;Region Hovedstaden;2;Kommunale;1003272801;0290;55,62562241;12,29648456
;183002;Vibeholmskolen;Institution uden enheder;Vibeholms Vænge 129 Ishøj;2635;Ishøj;4357 7050;vibeholmskolen@ishoj.dk;www.ishoj.dk;1012;Folkeskoler;Grundskoler mv.;9;Kirsten Koudahl;11931316;183;Ishøj Kommune;183;Ishøj Kommune;1084;Region Hovedstaden;2;Kommunale;1003273067;0878;55,61468705;12,33562157
;183003;Gildbroskolen;Institution uden enheder;Gildbrovej 39A;2635;Ishøj;4357 1930;gildbroskolen@ishoj.dk;www.gildbroskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;René Ernst Aistrup;11931316;183;Ishøj Kommune;183;Ishøj Kommune;1084;Region Hovedstaden;2;Kommunale;1003272758;0205;55,61841814;12,36251796
;183004;Strandgårdskolen;Institution uden enheder;Ishøj Søvej 200;2635;Ishøj;4373 5861;strandgaardskolen@ishoj.dk;www.strandgaardskolen.dk;1012;Folkeskoler;Grundskoler mv.;10;Jan Mindegaard;11931316;183;Ishøj Kommune;183;Ishøj Kommune;1084;Region Hovedstaden;2;Kommunale;1003272862;0335;55,60721614;12,34514498
;183005;Vejlebroskolen;Institution uden enheder;Vejledalen 1B;2635;Ishøj;4357 6090;vejlebroskolen@ishoj.dk;www.vejlebroskolen.dk;1012;Folkeskoler;Grundskoler mv.;9;Poul Hau Kyndi Laursen;11931316;183;Ishøj Kommune;183;Ishøj Kommune;1084;Region Hovedstaden;2;Kommunale;1003273031;0854;55,61657524;12,36648989
;185002;Korsvejens Skole;Institution uden enheder;Tårnbyvej 3;2770;Kastrup;3250 0168;ko.uk@taarnby.dk;www.ko.uvtaarnby.dk;1012;Folkeskoler;Grundskoler mv.;10;Hanne Larsen;20310413;185;Tårnby Kommune;185;Tårnby Kommune;1084;Region Hovedstaden;2;Kommunale;1003273675;2760;55,63457369;12,61755832
;185003;Løjtegårdsskolen;Institution uden enheder;Løjtegårdsvej 36;2770;Kastrup;3250 7503;lg.uk@taarnby.dk;www.lg.uvtaarnby.dk;1012;Folkeskoler;Grundskoler mv.;10;Sussie Nørsø;20310413;185;Tårnby Kommune;185;Tårnby Kommune;1084;Region Hovedstaden;2;Kommunale;1003273390;2010;55,62326833;12,61998659
;185004;Nordregårdsskolen;Institution uden enheder;Tejn Alle 3;2770;Kastrup;3251 4033;ng.uk@taarnby.dk;ng.aula.dk;1012;Folkeskoler;Grundskoler mv.;10;Ann Holm Lauridsen;20310413;185;Tårnby Kommune;185;Tårnby Kommune;1084;Region Hovedstaden;2;Kommunale;1003273638;2620;55,63701133;12,60161275
